checking_acc_status,duration,cred_hist,purpose,loan_amt,saving_acc_bonds,present_employment_since,installment_rate,personal_stat_gender,other_debtors_guarantors,present_residence_since,property,age,other_installment_plans,housing,num_curr_loans,job,num_people_provide_maint,telephone,is_foreign_worker,target
below_0,8,risky_acc_or_curr_loan_other,car_new,3398,below_100,below_7y,1,male:single,none,4,real_estate,39,none,own,2,unskilled_resident,1,no,no,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,furniture_equipment,5801,unknown_no_saving_acc,above_7y,2,male:single,none,4,life_insurance_or_aggreements,49,none,rent,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_new,1525,above_1000,below_7y,4,female:divorced_or_married,none,3,car_or_other,34,none,own,1,skilled_official,2,yes,yes,good
above:200,36,curr_loans_paid_duly,radio_tv,4473,below_100,above_7y,4,male:single,none,2,car_or_other,31,none,own,1,skilled_official,1,no,yes,good
below_200,6,curr_loans_paid_duly,radio_tv,1068,below_100,above_7y,4,male:single,none,4,car_or_other,28,none,own,1,skilled_official,2,no,yes,good
below_0,24,risky_acc_or_curr_loan_other,car_used,6615,below_100,unemployed,2,male:single,none,4,unknown_or_no_property,75,none,for_free,2,management_or_self_emp,1,yes,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,education,1864,below_500,below_4y,4,female:divorced_or_married,none,2,real_estate,30,none,own,2,skilled_official,1,no,yes,bad
below_200,60,curr_loans_paid_duly,car_new,7408,below_500,below_1y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,24,none,own,1,management_or_self_emp,1,no,yes,bad
no_cheking_acc,48,risky_acc_or_curr_loan_other,car_used,11590,below_500,below_4y,2,female:divorced_or_married,none,4,car_or_other,24,bank,rent,2,unskilled_resident,1,no,yes,bad
below_0,24,no_loan_or_paid_duly_other,furniture_equipment,4110,below_100,above_7y,3,male:single,none,4,unknown_or_no_property,23,bank,rent,2,skilled_official,2,no,yes,bad
below_0,6,risky_acc_or_curr_loan_other,furniture_equipment,3384,below_100,below_4y,1,male:divorced,none,4,real_estate,44,none,rent,1,management_or_self_emp,1,yes,yes,bad
below_200,13,curr_loans_paid_duly,radio_tv,2101,below_100,below_1y,2,female:divorced_or_married,guarantor,4,life_insurance_or_aggreements,23,none,own,1,unskilled_resident,1,no,yes,good
below_0,15,curr_loans_paid_duly,domestic_applience,1275,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,2,car_or_other,24,none,rent,1,skilled_official,1,no,yes,bad
below_0,24,curr_loans_paid_duly,furniture_equipment,4169,below_100,below_4y,4,male:single,none,4,life_insurance_or_aggreements,28,none,own,1,skilled_official,1,no,yes,good
below_200,10,curr_loans_paid_duly,furniture_equipment,1521,below_100,below_4y,4,male:divorced,none,2,car_or_other,31,none,own,1,unskilled_resident,1,no,yes,good
below_200,24,risky_acc_or_curr_loan_other,education,5743,below_100,below_1y,2,female:divorced_or_married,none,4,unknown_or_no_property,24,none,for_free,2,skilled_official,1,yes,yes,good
below_0,21,curr_loans_paid_duly,furniture_equipment,3599,below_100,below_7y,1,female:divorced_or_married,none,4,car_or_other,26,none,rent,1,unskilled_resident,1,no,yes,good
below_200,18,curr_loans_paid_duly,radio_tv,3213,below_1000,below_1y,1,male:married_or_widowed,none,3,real_estate,25,none,rent,1,skilled_official,1,no,yes,good
below_200,18,curr_loans_paid_duly,business,4439,below_100,above_7y,1,male:single,co_applicant,1,real_estate,33,bank,own,1,management_or_self_emp,1,yes,yes,good
above:200,10,curr_loans_paid_duly,car_new,3949,below_100,below_1y,1,male:single,guarantor,1,life_insurance_or_aggreements,37,none,own,1,unskilled_resident,2,no,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,radio_tv,1459,below_100,below_4y,4,female:divorced_or_married,none,2,car_or_other,43,none,own,1,unskilled_resident,1,no,yes,good
below_200,13,risky_acc_or_curr_loan_other,radio_tv,882,below_100,below_1y,4,male:single,guarantor,4,real_estate,23,none,own,2,skilled_official,1,no,yes,good
below_200,24,curr_loans_paid_duly,radio_tv,3758,below_1000,unemployed,1,female:divorced_or_married,none,4,unknown_or_no_property,23,none,rent,1,unemployed_non_resident,1,no,yes,good
no_cheking_acc,6,delay_in_past,business,1743,below_500,below_4y,1,male:single,none,2,real_estate,34,none,own,2,unskilled_resident,1,no,yes,good
below_200,9,risky_acc_or_curr_loan_other,education,1136,above_1000,above_7y,4,male:single,none,3,unknown_or_no_property,32,none,for_free,2,skilled_official,2,no,yes,bad
no_cheking_acc,9,curr_loans_paid_duly,domestic_applience,1236,below_100,below_1y,1,female:divorced_or_married,none,4,real_estate,23,none,rent,1,skilled_official,1,yes,yes,good
below_200,9,curr_loans_paid_duly,furniture_equipment,959,below_100,below_4y,1,female:divorced_or_married,none,2,car_or_other,29,none,own,1,skilled_official,1,no,no,bad
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_used,3229,unknown_no_saving_acc,unemployed,2,male:single,none,4,unknown_or_no_property,38,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,12,no_loan_or_paid_duly_other,radio_tv,6199,below_100,below_4y,4,male:single,none,2,life_insurance_or_aggreements,28,none,rent,2,skilled_official,1,yes,yes,bad
no_cheking_acc,10,curr_loans_paid_duly,education,727,below_1000,above_7y,4,male:single,none,4,unknown_or_no_property,46,none,for_free,1,skilled_official,1,yes,yes,good
below_200,24,curr_loans_paid_duly,car_new,1246,below_100,below_1y,4,male:single,none,2,real_estate,23,store,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,2331,unknown_no_saving_acc,above_7y,1,male:single,co_applicant,4,real_estate,49,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,36,delay_in_past,radio_tv,4463,below_100,below_4y,4,male:single,none,2,car_or_other,26,none,own,2,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,776,below_100,below_4y,4,male:married_or_widowed,none,2,real_estate,28,none,own,1,skilled_official,1,no,yes,good
below_0,30,curr_loans_paid_duly,furniture_equipment,2406,below_100,below_7y,4,female:divorced_or_married,none,4,real_estate,23,none,rent,1,skilled_official,1,no,yes,bad
below_200,18,curr_loans_paid_duly,education,1239,unknown_no_saving_acc,below_4y,4,male:single,none,4,unknown_or_no_property,61,none,for_free,1,skilled_official,1,no,yes,good
above:200,12,curr_loans_paid_duly,radio_tv,3399,unknown_no_saving_acc,above_7y,2,male:single,none,3,car_or_other,37,none,own,1,management_or_self_emp,1,no,yes,good
above:200,12,delay_in_past,car_new,2247,below_100,below_4y,2,female:divorced_or_married,none,2,car_or_other,36,store,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,6,curr_loans_paid_duly,furniture_equipment,1766,below_100,below_4y,1,male:married_or_widowed,none,2,life_insurance_or_aggreements,21,none,rent,1,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,furniture_equipment,2473,below_100,unemployed,4,male:single,none,1,car_or_other,25,none,own,1,unemployed_non_resident,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,business,1542,below_100,below_7y,2,male:single,none,4,car_or_other,36,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_used,3850,below_100,below_7y,3,male:single,none,1,car_or_other,27,none,own,2,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,furniture_equipment,3650,below_100,below_1y,1,female:divorced_or_married,none,4,car_or_other,22,none,rent,1,skilled_official,1,no,yes,good
below_0,36,curr_loans_paid_duly,furniture_equipment,3446,below_100,above_7y,4,male:single,none,2,car_or_other,42,none,own,1,skilled_official,2,no,yes,bad
below_200,18,curr_loans_paid_duly,furniture_equipment,3001,below_100,below_7y,2,female:divorced_or_married,none,4,real_estate,40,none,rent,1,skilled_official,1,no,yes,good
no_cheking_acc,36,curr_loans_paid_duly,car_new,3079,unknown_no_saving_acc,below_4y,4,male:single,none,4,real_estate,36,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,6070,below_100,above_7y,3,male:single,none,4,car_or_other,33,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,10,risky_acc_or_curr_loan_other,furniture_equipment,2146,below_100,below_1y,1,female:divorced_or_married,none,3,real_estate,23,none,rent,2,skilled_official,1,no,yes,good
no_cheking_acc,60,risky_acc_or_curr_loan_other,car_new,13756,unknown_no_saving_acc,above_7y,2,male:single,none,4,unknown_or_no_property,63,bank,for_free,1,management_or_self_emp,1,yes,yes,good
below_200,60,paid_duly_this_bank,others,14782,below_500,above_7y,3,female:divorced_or_married,none,4,unknown_or_no_property,60,bank,for_free,2,management_or_self_emp,1,yes,yes,bad
below_0,48,paid_duly_this_bank,business,7685,below_100,below_7y,2,female:divorced_or_married,guarantor,4,car_or_other,37,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,18,delay_in_past,radio_tv,2320,below_100,unemployed,2,male:married_or_widowed,none,3,real_estate,34,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,7,delay_in_past,radio_tv,846,unknown_no_saving_acc,above_7y,3,male:single,none,4,unknown_or_no_property,36,none,for_free,1,skilled_official,1,no,yes,good
below_200,36,curr_loans_paid_duly,car_new,14318,below_100,above_7y,4,male:single,none,2,unknown_or_no_property,57,none,for_free,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,6,risky_acc_or_curr_loan_other,car_new,362,below_500,below_4y,4,female:divorced_or_married,none,4,car_or_other,52,none,own,2,unskilled_resident,1,no,yes,good
below_0,20,curr_loans_paid_duly,furniture_equipment,2212,unknown_no_saving_acc,below_7y,4,male:single,none,4,car_or_other,39,none,own,1,skilled_official,1,yes,yes,good
below_200,18,curr_loans_paid_duly,car_used,12976,below_100,unemployed,3,female:divorced_or_married,none,4,unknown_or_no_property,38,none,for_free,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,22,curr_loans_paid_duly,car_new,1283,unknown_no_saving_acc,below_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,25,none,rent,1,skilled_official,1,no,yes,good
above:200,12,curr_loans_paid_duly,car_new,1330,below_100,below_1y,4,male:single,none,1,real_estate,26,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,30,delay_in_past,business,4272,below_500,below_4y,2,male:single,none,2,life_insurance_or_aggreements,26,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,2238,below_100,below_4y,2,female:divorced_or_married,none,1,car_or_other,25,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,1126,unknown_no_saving_acc,below_1y,4,female:divorced_or_married,none,2,real_estate,21,none,rent,1,skilled_official,1,yes,yes,good
below_200,18,risky_acc_or_curr_loan_other,furniture_equipment,7374,below_100,unemployed,4,male:single,none,4,life_insurance_or_aggreements,40,store,own,2,management_or_self_emp,1,yes,yes,good
below_200,15,risky_acc_or_curr_loan_other,business,2326,below_1000,below_4y,2,male:single,none,4,car_or_other,27,bank,own,1,skilled_official,1,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,business,1449,below_100,below_7y,3,female:divorced_or_married,none,2,car_or_other,27,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,car_new,1820,below_100,below_4y,2,male:married_or_widowed,none,2,life_insurance_or_aggreements,30,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,12,curr_loans_paid_duly,furniture_equipment,983,above_1000,below_1y,1,female:divorced_or_married,none,4,real_estate,19,none,rent,1,unskilled_resident,1,no,yes,good
below_0,36,curr_loans_paid_duly,car_new,3249,below_100,below_7y,2,male:single,none,4,unknown_or_no_property,39,bank,for_free,1,management_or_self_emp,2,yes,yes,good
below_0,6,risky_acc_or_curr_loan_other,radio_tv,1957,below_100,below_7y,1,female:divorced_or_married,none,4,car_or_other,31,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,9,risky_acc_or_curr_loan_other,furniture_equipment,2406,below_100,unemployed,2,male:single,none,3,car_or_other,31,none,own,1,management_or_self_emp,1,no,yes,good
below_200,39,delay_in_past,education,11760,below_500,below_7y,2,male:single,none,3,unknown_or_no_property,32,none,rent,1,skilled_official,1,yes,yes,good
below_0,12,curr_loans_paid_duly,furniture_equipment,2578,below_100,unemployed,3,female:divorced_or_married,none,4,unknown_or_no_property,55,none,for_free,1,management_or_self_emp,1,no,yes,good
below_0,36,risky_acc_or_curr_loan_other,furniture_equipment,2348,below_100,below_4y,3,male:married_or_widowed,none,2,life_insurance_or_aggreements,46,none,own,2,skilled_official,1,yes,yes,good
below_200,12,curr_loans_paid_duly,car_new,1223,below_100,above_7y,1,male:divorced,none,1,real_estate,46,none,rent,2,skilled_official,1,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,1516,above_1000,below_4y,4,female:divorced_or_married,none,1,real_estate,43,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,1473,below_100,below_1y,3,male:married_or_widowed,none,4,real_estate,39,none,own,1,skilled_official,1,yes,yes,good
below_200,18,risky_acc_or_curr_loan_other,business,1887,unknown_no_saving_acc,below_4y,4,male:married_or_widowed,none,4,real_estate,28,bank,own,2,skilled_official,1,no,yes,good
no_cheking_acc,24,delay_in_past,business,8648,below_100,below_1y,2,male:single,none,2,car_or_other,27,bank,own,2,skilled_official,1,yes,yes,bad
no_cheking_acc,14,delay_in_past,car_new,802,below_100,below_4y,4,male:single,none,2,car_or_other,27,none,own,2,unskilled_resident,1,no,yes,good
below_200,18,delay_in_past,car_new,2899,unknown_no_saving_acc,above_7y,4,male:single,none,4,car_or_other,43,none,own,1,skilled_official,2,no,yes,good
below_200,24,curr_loans_paid_duly,radio_tv,2039,below_100,below_1y,1,male:married_or_widowed,none,1,life_insurance_or_aggreements,22,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_used,2197,unknown_no_saving_acc,below_7y,4,male:single,none,4,car_or_other,43,none,own,2,skilled_official,2,yes,yes,good
below_0,15,curr_loans_paid_duly,radio_tv,1053,below_100,below_1y,4,male:married_or_widowed,none,2,real_estate,27,none,own,1,skilled_official,1,no,no,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,3235,below_1000,above_7y,3,male:divorced,none,2,car_or_other,26,none,own,1,management_or_self_emp,1,yes,yes,good
above:200,12,risky_acc_or_curr_loan_other,car_new,939,below_1000,below_7y,4,male:married_or_widowed,none,2,real_estate,28,none,own,3,skilled_official,1,yes,yes,bad
below_200,24,curr_loans_paid_duly,radio_tv,1967,below_100,above_7y,4,female:divorced_or_married,none,4,car_or_other,20,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,33,risky_acc_or_curr_loan_other,car_used,7253,below_100,below_7y,3,male:single,none,2,car_or_other,35,none,own,2,management_or_self_emp,1,yes,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,business,2292,below_100,unemployed,4,male:single,none,2,car_or_other,42,store,own,2,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,10,curr_loans_paid_duly,car_new,1597,below_1000,below_4y,3,male:single,none,2,unknown_or_no_property,40,none,rent,1,unskilled_resident,2,no,no,good
below_0,24,curr_loans_paid_duly,car_new,1381,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,35,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_used,5842,below_100,above_7y,2,male:single,none,2,life_insurance_or_aggreements,35,none,own,2,skilled_official,2,yes,yes,good
below_0,12,curr_loans_paid_duly,car_new,2579,below_100,below_1y,4,male:single,none,1,real_estate,33,none,own,1,unskilled_resident,2,no,yes,bad
below_0,18,delay_in_past,education,8471,unknown_no_saving_acc,below_4y,1,female:divorced_or_married,none,2,car_or_other,23,none,rent,2,skilled_official,1,yes,yes,good
no_cheking_acc,21,curr_loans_paid_duly,car_new,2782,below_1000,below_7y,1,female:divorced_or_married,none,2,car_or_other,31,bank,own,1,management_or_self_emp,1,no,yes,good
below_200,18,curr_loans_paid_duly,car_new,1042,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,33,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,15,curr_loans_paid_duly,car_new,3186,above_1000,below_7y,2,female:divorced_or_married,none,3,car_or_other,20,none,rent,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,car_used,2028,unknown_no_saving_acc,below_4y,4,male:single,none,2,car_or_other,30,none,own,1,skilled_official,1,no,yes,good
below_200,12,risky_acc_or_curr_loan_other,car_new,958,below_100,below_7y,2,male:single,none,3,real_estate,47,none,own,2,unskilled_resident,2,no,yes,good
no_cheking_acc,21,delay_in_past,furniture_equipment,1591,below_500,below_7y,4,male:single,none,3,real_estate,34,none,own,2,management_or_self_emp,1,no,yes,good
below_200,12,curr_loans_paid_duly,furniture_equipment,2762,unknown_no_saving_acc,above_7y,1,female:divorced_or_married,none,2,life_insurance_or_aggreements,25,bank,own,1,skilled_official,1,yes,yes,bad
below_200,18,curr_loans_paid_duly,car_used,2779,below_100,below_4y,1,male:married_or_widowed,none,3,car_or_other,21,none,rent,1,skilled_official,1,yes,yes,good
no_cheking_acc,28,risky_acc_or_curr_loan_other,radio_tv,2743,below_100,above_7y,4,male:single,none,2,car_or_other,29,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,1149,above_1000,below_4y,4,male:single,none,3,real_estate,46,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,furniture_equipment,1313,below_100,above_7y,1,male:single,none,4,car_or_other,20,none,own,1,skilled_official,1,no,yes,good
below_0,18,risky_acc_or_curr_loan_other,repairs,1190,below_100,unemployed,2,female:divorced_or_married,none,4,unknown_or_no_property,55,none,for_free,3,unemployed_non_resident,2,no,yes,bad
no_cheking_acc,5,curr_loans_paid_duly,business,3448,below_100,below_7y,1,male:single,none,4,real_estate,74,none,own,1,unskilled_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,others,11328,below_100,below_4y,2,male:single,co_applicant,3,car_or_other,29,bank,own,2,management_or_self_emp,1,yes,yes,bad
below_0,6,risky_acc_or_curr_loan_other,furniture_equipment,1872,below_100,unemployed,4,male:single,none,4,unknown_or_no_property,36,none,for_free,3,management_or_self_emp,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,repairs,2058,below_100,below_4y,4,male:divorced,none,2,real_estate,33,none,own,2,skilled_official,1,yes,yes,good
below_0,9,curr_loans_paid_duly,furniture_equipment,2136,below_100,below_4y,3,male:single,none,2,real_estate,25,none,own,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1484,unknown_no_saving_acc,below_4y,2,male:married_or_widowed,none,1,real_estate,25,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,6,curr_loans_paid_duly,repairs,660,below_1000,below_7y,2,male:married_or_widowed,none,4,real_estate,23,none,rent,1,unskilled_resident,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_new,1287,above_1000,above_7y,4,female:divorced_or_married,none,4,real_estate,37,none,own,2,skilled_official,1,yes,yes,good
below_0,42,risky_acc_or_curr_loan_other,repairs,3394,below_100,unemployed,4,male:single,co_applicant,4,car_or_other,65,none,own,2,unemployed_non_resident,1,no,yes,good
above:200,12,paid_duly_this_bank,business,609,below_100,below_1y,4,female:divorced_or_married,none,1,real_estate,26,none,own,1,unemployed_non_resident,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,car_new,1884,below_100,above_7y,4,male:single,none,4,car_or_other,39,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,12,curr_loans_paid_duly,furniture_equipment,1620,below_100,below_4y,2,female:divorced_or_married,co_applicant,3,life_insurance_or_aggreements,30,none,own,1,skilled_official,1,no,yes,good
below_200,20,delay_in_past,others,2629,below_100,below_4y,2,male:single,none,3,car_or_other,29,bank,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,education,719,below_100,above_7y,4,male:single,none,4,car_or_other,41,bank,own,1,unskilled_resident,2,no,yes,bad
below_200,48,risky_acc_or_curr_loan_other,furniture_equipment,5096,below_100,below_4y,2,female:divorced_or_married,none,3,car_or_other,30,none,own,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,9,risky_acc_or_curr_loan_other,education,1244,unknown_no_saving_acc,above_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,41,none,rent,2,unskilled_resident,1,no,yes,good
below_0,36,curr_loans_paid_duly,car_new,1842,below_100,below_1y,4,female:divorced_or_married,none,4,car_or_other,34,none,own,1,skilled_official,1,yes,yes,bad
below_200,7,curr_loans_paid_duly,radio_tv,2576,below_100,below_4y,2,male:single,guarantor,2,real_estate,35,none,own,1,skilled_official,1,no,yes,good
above:200,12,curr_loans_paid_duly,furniture_equipment,1424,unknown_no_saving_acc,above_7y,3,female:divorced_or_married,none,4,real_estate,55,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,15,delay_in_past,repairs,1512,above_1000,below_4y,3,male:married_or_widowed,none,3,life_insurance_or_aggreements,61,store,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_used,11054,unknown_no_saving_acc,below_4y,4,male:single,none,2,car_or_other,30,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,6,curr_loans_paid_duly,radio_tv,518,below_100,below_4y,3,female:divorced_or_married,none,1,real_estate,29,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,12,no_loan_or_paid_duly_other,furniture_equipment,2759,below_100,above_7y,2,male:single,none,4,life_insurance_or_aggreements,34,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_used,2670,below_100,above_7y,4,male:single,none,4,car_or_other,35,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,24,curr_loans_paid_duly,car_new,4817,below_100,below_7y,2,male:single,co_applicant,3,life_insurance_or_aggreements,31,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,car_used,2679,below_100,below_1y,4,female:divorced_or_married,none,1,unknown_or_no_property,29,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,11,risky_acc_or_curr_loan_other,car_new,3905,below_100,below_4y,2,male:single,none,2,real_estate,36,none,rent,2,skilled_official,2,no,yes,good
below_0,12,curr_loans_paid_duly,car_used,3386,below_100,above_7y,3,male:single,none,4,unknown_or_no_property,35,none,for_free,1,skilled_official,1,yes,yes,bad
below_0,6,curr_loans_paid_duly,domestic_applience,343,below_100,below_1y,4,female:divorced_or_married,none,1,real_estate,27,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,4594,below_100,below_1y,3,male:single,none,2,car_or_other,32,none,own,1,skilled_official,1,yes,yes,good
below_0,36,curr_loans_paid_duly,furniture_equipment,3620,below_100,below_4y,1,male:single,guarantor,2,life_insurance_or_aggreements,37,none,own,1,skilled_official,2,no,yes,good
below_0,15,curr_loans_paid_duly,car_new,1721,below_100,below_1y,2,male:single,none,3,real_estate,36,none,own,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,furniture_equipment,3017,below_100,below_1y,3,female:divorced_or_married,none,1,real_estate,34,none,rent,1,management_or_self_emp,1,no,yes,good
below_200,12,curr_loans_paid_duly,retraining,754,unknown_no_saving_acc,above_7y,4,male:single,none,4,life_insurance_or_aggreements,38,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,business,1950,below_100,below_7y,4,male:single,none,1,car_or_other,34,store,own,2,skilled_official,1,yes,yes,good
below_0,24,curr_loans_paid_duly,car_used,2924,below_100,below_4y,3,male:single,guarantor,4,unknown_or_no_property,63,bank,own,1,skilled_official,2,yes,yes,good
below_0,24,delay_in_past,radio_tv,1659,below_100,below_1y,4,female:divorced_or_married,none,2,car_or_other,29,none,rent,1,unskilled_resident,1,yes,yes,bad
no_cheking_acc,48,delay_in_past,radio_tv,7238,unknown_no_saving_acc,above_7y,3,male:single,none,3,car_or_other,32,bank,own,2,skilled_official,2,no,yes,good
no_cheking_acc,33,delay_in_past,business,2764,below_100,below_4y,2,female:divorced_or_married,none,2,car_or_other,26,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,24,delay_in_past,car_used,4679,below_100,below_7y,3,male:single,none,3,car_or_other,35,none,own,2,unskilled_resident,1,yes,yes,good
below_200,24,curr_loans_paid_duly,radio_tv,3092,below_500,below_1y,3,male:married_or_widowed,none,2,car_or_other,22,none,rent,1,skilled_official,1,yes,yes,bad
below_0,6,curr_loans_paid_duly,education,448,below_100,below_1y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,23,none,own,1,skilled_official,1,no,yes,bad
below_0,9,curr_loans_paid_duly,car_new,654,below_100,below_4y,4,male:single,none,3,car_or_other,28,none,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,6,curr_loans_paid_duly,retraining,1238,unknown_no_saving_acc,unemployed,4,male:single,none,4,life_insurance_or_aggreements,36,none,own,1,management_or_self_emp,2,yes,yes,good
below_200,18,risky_acc_or_curr_loan_other,radio_tv,1245,below_100,below_4y,4,male:married_or_widowed,none,2,car_or_other,33,none,own,1,skilled_official,1,no,yes,bad
below_0,18,no_loan_or_paid_duly_other,furniture_equipment,3114,below_100,below_1y,1,female:divorced_or_married,none,4,life_insurance_or_aggreements,26,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,39,curr_loans_paid_duly,car_used,2569,below_1000,below_4y,4,male:single,none,4,car_or_other,24,none,own,1,skilled_official,1,no,yes,good
above:200,24,curr_loans_paid_duly,radio_tv,5152,below_100,below_7y,4,male:single,none,2,car_or_other,25,bank,own,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,business,1037,below_500,below_7y,3,male:single,none,4,real_estate,39,none,own,1,unskilled_resident,1,no,yes,good
below_0,15,risky_acc_or_curr_loan_other,furniture_equipment,1478,below_100,above_7y,4,male:single,none,4,car_or_other,44,none,own,2,skilled_official,2,yes,yes,good
below_200,12,risky_acc_or_curr_loan_other,radio_tv,3573,below_100,below_4y,1,female:divorced_or_married,none,1,real_estate,23,none,own,1,unskilled_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,car_new,1201,below_100,below_1y,4,male:single,none,1,life_insurance_or_aggreements,26,none,own,1,skilled_official,1,no,yes,good
below_0,30,curr_loans_paid_duly,furniture_equipment,3622,above_1000,above_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,57,none,rent,2,skilled_official,1,yes,yes,good
no_cheking_acc,15,delay_in_past,furniture_equipment,960,above_1000,below_7y,3,female:divorced_or_married,none,2,life_insurance_or_aggreements,30,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,car_new,1163,below_1000,below_4y,4,male:single,none,4,real_estate,44,none,own,1,skilled_official,1,yes,yes,good
below_200,6,delay_in_past,car_new,1209,below_100,unemployed,4,male:single,none,4,life_insurance_or_aggreements,47,none,own,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,3077,below_100,below_4y,2,male:single,none,4,car_or_other,52,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_new,3757,below_100,above_7y,4,female:divorced_or_married,co_applicant,4,unknown_or_no_property,62,none,for_free,1,skilled_official,1,yes,yes,good
