checking_acc_status,duration,cred_hist,purpose,loan_amt,saving_acc_bonds,present_employment_since,installment_rate,personal_stat_gender,other_debtors_guarantors,present_residence_since,property,age,other_installment_plans,housing,num_curr_loans,job,num_people_provide_maint,telephone,is_foreign_worker,target
no_cheking_acc,24,curr_loans_paid_duly,furniture_equipment,5511.0,below_500,below_4y,4,male:single,none,1,car_or_other,25.0,store,own,1,skilled_official,1,no,yes,good
above:200,24,curr_loans_paid_duly,furniture_equipment,3749.0,below_100,below_1y,2,female:divorced_or_married,none,4,car_or_other,26.0,none,own,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,car_new,685.0,below_100,below_7y,2,male:married_or_widowed,none,3,car_or_other,25.0,bank,own,1,unskilled_resident,1,no,yes,bad
above:200,4,curr_loans_paid_duly,car_new,1494.0,unknown_no_saving_acc,below_1y,1,male:single,none,2,real_estate,29.0,none,own,1,unskilled_resident,2,no,no,good
below_0,36,paid_duly_this_bank,furniture_equipment,2746.0,below_100,above_7y,4,male:single,none,4,car_or_other,31.0,bank,own,1,skilled_official,1,no,yes,bad
below_0,12,curr_loans_paid_duly,furniture_equipment,708.0,below_100,below_4y,2,male:single,guarantor,3,life_insurance_or_aggreements,38.0,none,own,1,unskilled_resident,2,no,yes,good
below_200,24,curr_loans_paid_duly,furniture_equipment,4351.0,unknown_no_saving_acc,below_4y,1,female:divorced_or_married,none,4,life_insurance_or_aggreements,48.0,none,own,1,unskilled_resident,1,yes,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,education,701.0,below_100,below_4y,4,male:single,none,2,car_or_other,32.0,none,own,2,skilled_official,1,no,yes,good
below_0,15,delay_in_past,,,below_100,above_7y,1,female:divorced_or_married,none,4,life_insurance_or_aggreements,,none,own,2,unskilled_resident,1,no,yes,good
below_200,30,risky_acc_or_curr_loan_other,car_new,4249.0,below_100,unemployed,4,male:married_or_widowed,none,2,car_or_other,28.0,none,own,2,management_or_self_emp,1,no,yes,bad
below_0,24,curr_loans_paid_duly,radio_tv,1938.0,below_100,below_1y,4,male:divorced,none,3,life_insurance_or_aggreements,32.0,none,own,1,skilled_official,1,no,yes,bad
below_0,24,curr_loans_paid_duly,car_used,2910.0,below_100,below_7y,2,male:single,none,1,unknown_or_no_property,34.0,none,for_free,1,management_or_self_emp,1,yes,yes,good
below_0,18,curr_loans_paid_duly,furniture_equipment,2659.0,above_1000,below_4y,4,male:single,none,2,car_or_other,28.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_new,1028.0,below_100,below_4y,4,female:divorced_or_married,none,3,real_estate,36.0,none,own,2,skilled_official,1,no,yes,good
below_0,8,risky_acc_or_curr_loan_other,car_new,3398.0,below_100,below_7y,1,male:single,none,4,real_estate,39.0,none,own,2,unskilled_resident,1,no,no,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,furniture_equipment,5801.0,unknown_no_saving_acc,above_7y,2,male:single,none,4,life_insurance_or_aggreements,49.0,none,rent,1,skilled_official,1,yes,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_new,1525.0,above_1000,below_7y,4,female:divorced_or_married,none,3,car_or_other,34.0,none,own,1,skilled_official,2,yes,yes,good
above:200,36,curr_loans_paid_duly,radio_tv,4473.0,below_100,above_7y,4,male:single,none,2,car_or_other,31.0,none,own,1,skilled_official,1,no,yes,good
below_200,6,curr_loans_paid_duly,radio_tv,1068.0,below_100,above_7y,4,male:single,none,4,car_or_other,28.0,none,own,1,skilled_official,2,no,yes,good
below_0,24,risky_acc_or_curr_loan_other,car_used,6615.0,below_100,unemployed,2,male:single,none,4,unknown_or_no_property,75.0,none,for_free,2,management_or_self_emp,1,yes,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,education,1864.0,below_500,below_4y,4,female:divorced_or_married,none,2,real_estate,30.0,none,own,2,skilled_official,1,no,yes,bad
below_200,60,curr_loans_paid_duly,car_new,7408.0,below_500,below_1y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,24.0,none,own,1,management_or_self_emp,1,no,yes,bad
no_cheking_acc,48,risky_acc_or_curr_loan_other,car_used,11590.0,below_500,below_4y,2,female:divorced_or_married,none,4,car_or_other,24.0,bank,rent,2,unskilled_resident,1,no,yes,bad
below_0,24,no_loan_or_paid_duly_other,furniture_equipment,4110.0,below_100,above_7y,3,male:single,none,4,unknown_or_no_property,23.0,bank,rent,2,skilled_official,2,no,yes,bad
below_0,6,risky_acc_or_curr_loan_other,furniture_equipment,3384.0,below_100,below_4y,1,male:divorced,none,4,real_estate,44.0,none,rent,1,management_or_self_emp,1,yes,yes,bad
below_200,13,curr_loans_paid_duly,radio_tv,2101.0,below_100,below_1y,2,female:divorced_or_married,guarantor,4,life_insurance_or_aggreements,23.0,none,own,1,unskilled_resident,1,no,yes,good
below_0,15,curr_loans_paid_duly,domestic_applience,1275.0,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,2,car_or_other,24.0,none,rent,1,skilled_official,1,no,yes,bad
below_0,24,curr_loans_paid_duly,furniture_equipment,4169.0,below_100,below_4y,4,male:single,none,4,life_insurance_or_aggreements,28.0,none,own,1,skilled_official,1,no,yes,good
below_200,10,curr_loans_paid_duly,furniture_equipment,1521.0,below_100,below_4y,4,male:divorced,none,2,car_or_other,31.0,none,own,1,unskilled_resident,1,no,yes,good
below_200,24,risky_acc_or_curr_loan_other,education,5743.0,below_100,below_1y,2,female:divorced_or_married,none,4,unknown_or_no_property,24.0,none,for_free,2,skilled_official,1,yes,yes,good
below_0,21,curr_loans_paid_duly,furniture_equipment,3599.0,below_100,below_7y,1,female:divorced_or_married,none,4,car_or_other,26.0,none,rent,1,unskilled_resident,1,no,yes,good
below_200,18,curr_loans_paid_duly,radio_tv,3213.0,below_1000,below_1y,1,male:married_or_widowed,none,3,real_estate,25.0,none,rent,1,skilled_official,1,no,yes,good
below_200,18,curr_loans_paid_duly,business,4439.0,below_100,above_7y,1,male:single,co_applicant,1,real_estate,33.0,bank,own,1,management_or_self_emp,1,yes,yes,good
above:200,10,curr_loans_paid_duly,car_new,3949.0,below_100,below_1y,1,male:single,guarantor,1,life_insurance_or_aggreements,37.0,none,own,1,unskilled_resident,2,no,yes,good
no_cheking_acc,15,risky_acc_or_curr_loan_other,radio_tv,1459.0,below_100,below_4y,4,female:divorced_or_married,none,2,car_or_other,43.0,none,own,1,unskilled_resident,1,no,yes,good
below_200,13,risky_acc_or_curr_loan_other,radio_tv,882.0,below_100,below_1y,4,male:single,guarantor,4,real_estate,23.0,none,own,2,skilled_official,1,no,yes,good
below_200,24,curr_loans_paid_duly,radio_tv,3758.0,below_1000,unemployed,1,female:divorced_or_married,none,4,unknown_or_no_property,23.0,none,rent,1,unemployed_non_resident,1,no,yes,good
no_cheking_acc,6,delay_in_past,business,1743.0,below_500,below_4y,1,male:single,none,2,real_estate,34.0,none,own,2,unskilled_resident,1,no,yes,good
below_200,9,risky_acc_or_curr_loan_other,education,1136.0,above_1000,above_7y,4,male:single,none,3,unknown_or_no_property,32.0,none,for_free,2,skilled_official,2,no,yes,bad
no_cheking_acc,9,curr_loans_paid_duly,domestic_applience,1236.0,below_100,below_1y,1,female:divorced_or_married,none,4,real_estate,23.0,none,rent,1,skilled_official,1,yes,yes,good
below_200,9,curr_loans_paid_duly,furniture_equipment,959.0,below_100,below_4y,1,female:divorced_or_married,none,2,car_or_other,29.0,none,own,1,skilled_official,1,no,no,bad
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_used,3229.0,unknown_no_saving_acc,unemployed,2,male:single,none,4,unknown_or_no_property,38.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,12,no_loan_or_paid_duly_other,radio_tv,6199.0,below_100,below_4y,4,male:single,none,2,life_insurance_or_aggreements,28.0,none,rent,2,skilled_official,1,yes,yes,bad
no_cheking_acc,10,curr_loans_paid_duly,education,727.0,below_1000,above_7y,4,male:single,none,4,unknown_or_no_property,46.0,none,for_free,1,skilled_official,1,yes,yes,good
below_200,24,curr_loans_paid_duly,car_new,1246.0,below_100,below_1y,4,male:single,none,2,real_estate,23.0,store,own,1,unskilled_resident,1,no,yes,bad
no_cheking_acc,12,risky_acc_or_curr_loan_other,radio_tv,2331.0,unknown_no_saving_acc,above_7y,1,male:single,co_applicant,4,real_estate,49.0,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,36,delay_in_past,radio_tv,4463.0,below_100,below_4y,4,male:single,none,2,car_or_other,26.0,none,own,2,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,radio_tv,776.0,below_100,below_4y,4,male:married_or_widowed,none,2,real_estate,28.0,none,own,1,skilled_official,1,no,yes,good
below_0,30,curr_loans_paid_duly,furniture_equipment,2406.0,below_100,below_7y,4,female:divorced_or_married,none,4,real_estate,23.0,none,rent,1,skilled_official,1,no,yes,bad
below_200,18,curr_loans_paid_duly,education,1239.0,unknown_no_saving_acc,below_4y,4,male:single,none,4,unknown_or_no_property,61.0,none,for_free,1,skilled_official,1,no,yes,good
above:200,12,curr_loans_paid_duly,radio_tv,3399.0,unknown_no_saving_acc,above_7y,2,male:single,none,3,car_or_other,37.0,none,own,1,management_or_self_emp,1,no,yes,good
above:200,12,delay_in_past,car_new,2247.0,below_100,below_4y,2,female:divorced_or_married,none,2,car_or_other,36.0,store,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,6,curr_loans_paid_duly,furniture_equipment,1766.0,below_100,below_4y,1,male:married_or_widowed,none,2,life_insurance_or_aggreements,21.0,none,rent,1,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,furniture_equipment,2473.0,below_100,unemployed,4,male:single,none,1,car_or_other,25.0,none,own,1,unemployed_non_resident,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,business,1542.0,below_100,below_7y,2,male:single,none,4,car_or_other,36.0,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,car_used,3850.0,below_100,below_7y,3,male:single,none,1,car_or_other,27.0,none,own,2,skilled_official,1,no,yes,good
below_0,18,curr_loans_paid_duly,furniture_equipment,3650.0,below_100,below_1y,1,female:divorced_or_married,none,4,car_or_other,22.0,none,rent,1,skilled_official,1,no,yes,good
below_0,36,curr_loans_paid_duly,furniture_equipment,3446.0,below_100,above_7y,4,male:single,none,2,car_or_other,42.0,none,own,1,skilled_official,2,no,yes,bad
below_200,18,curr_loans_paid_duly,furniture_equipment,3001.0,below_100,below_7y,2,female:divorced_or_married,none,4,real_estate,40.0,none,rent,1,skilled_official,1,no,yes,good
no_cheking_acc,36,curr_loans_paid_duly,car_new,3079.0,unknown_no_saving_acc,below_4y,4,male:single,none,4,real_estate,36.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,,,below_100,above_7y,3,male:single,none,4,car_or_other,,none,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,10,risky_acc_or_curr_loan_other,furniture_equipment,2146.0,below_100,below_1y,1,female:divorced_or_married,none,3,real_estate,23.0,none,rent,2,skilled_official,1,no,yes,good
no_cheking_acc,60,risky_acc_or_curr_loan_other,car_new,13756.0,unknown_no_saving_acc,above_7y,2,male:single,none,4,unknown_or_no_property,63.0,bank,for_free,1,management_or_self_emp,1,yes,yes,good
below_200,60,paid_duly_this_bank,others,14782.0,below_500,above_7y,3,female:divorced_or_married,none,4,unknown_or_no_property,60.0,bank,for_free,2,management_or_self_emp,1,yes,yes,bad
below_0,48,paid_duly_this_bank,business,7685.0,below_100,below_7y,2,female:divorced_or_married,guarantor,4,car_or_other,37.0,none,rent,1,skilled_official,1,no,yes,bad
no_cheking_acc,18,delay_in_past,radio_tv,2320.0,below_100,unemployed,2,male:married_or_widowed,none,3,real_estate,34.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,7,delay_in_past,radio_tv,846.0,unknown_no_saving_acc,above_7y,3,male:single,none,4,unknown_or_no_property,36.0,none,for_free,1,skilled_official,1,no,yes,good
below_200,36,curr_loans_paid_duly,car_new,14318.0,below_100,above_7y,4,male:single,none,2,unknown_or_no_property,57.0,none,for_free,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,6,risky_acc_or_curr_loan_other,car_new,362.0,below_500,below_4y,4,female:divorced_or_married,none,4,car_or_other,52.0,none,own,2,unskilled_resident,1,no,yes,good
below_0,20,curr_loans_paid_duly,furniture_equipment,2212.0,unknown_no_saving_acc,below_7y,4,male:single,none,4,car_or_other,39.0,none,own,1,skilled_official,1,yes,yes,good
below_200,18,curr_loans_paid_duly,car_used,12976.0,below_100,unemployed,3,female:divorced_or_married,none,4,unknown_or_no_property,38.0,none,for_free,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,22,curr_loans_paid_duly,car_new,1283.0,unknown_no_saving_acc,below_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,25.0,none,rent,1,skilled_official,1,no,yes,good
above:200,12,curr_loans_paid_duly,car_new,1330.0,below_100,below_1y,4,male:single,none,1,real_estate,26.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,30,delay_in_past,business,4272.0,below_500,below_4y,2,male:single,none,2,life_insurance_or_aggreements,26.0,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,2238.0,below_100,below_4y,2,female:divorced_or_married,none,1,car_or_other,25.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,1126.0,unknown_no_saving_acc,below_1y,4,female:divorced_or_married,none,2,real_estate,21.0,none,rent,1,skilled_official,1,yes,yes,good
below_200,18,risky_acc_or_curr_loan_other,furniture_equipment,7374.0,below_100,unemployed,4,male:single,none,4,life_insurance_or_aggreements,40.0,store,own,2,management_or_self_emp,1,yes,yes,good
below_200,15,risky_acc_or_curr_loan_other,business,2326.0,below_1000,below_4y,2,male:single,none,4,car_or_other,27.0,bank,own,1,skilled_official,1,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,business,1449.0,below_100,below_7y,3,female:divorced_or_married,none,2,car_or_other,27.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,car_new,1820.0,below_100,below_4y,2,male:married_or_widowed,none,2,life_insurance_or_aggreements,30.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,12,curr_loans_paid_duly,furniture_equipment,983.0,above_1000,below_1y,1,female:divorced_or_married,none,4,real_estate,19.0,none,rent,1,unskilled_resident,1,no,yes,good
below_0,36,curr_loans_paid_duly,car_new,3249.0,below_100,below_7y,2,male:single,none,4,unknown_or_no_property,39.0,bank,for_free,1,management_or_self_emp,2,yes,yes,good
below_0,6,risky_acc_or_curr_loan_other,radio_tv,1957.0,below_100,below_7y,1,female:divorced_or_married,none,4,car_or_other,31.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,9,risky_acc_or_curr_loan_other,furniture_equipment,2406.0,below_100,unemployed,2,male:single,none,3,car_or_other,31.0,none,own,1,management_or_self_emp,1,no,yes,good
below_200,39,delay_in_past,education,11760.0,below_500,below_7y,2,male:single,none,3,unknown_or_no_property,32.0,none,rent,1,skilled_official,1,yes,yes,good
below_0,12,curr_loans_paid_duly,furniture_equipment,2578.0,below_100,unemployed,3,female:divorced_or_married,none,4,unknown_or_no_property,55.0,none,for_free,1,management_or_self_emp,1,no,yes,good
below_0,36,risky_acc_or_curr_loan_other,furniture_equipment,2348.0,below_100,below_4y,3,male:married_or_widowed,none,2,life_insurance_or_aggreements,46.0,none,own,2,skilled_official,1,yes,yes,good
below_200,12,curr_loans_paid_duly,car_new,1223.0,below_100,above_7y,1,male:divorced,none,1,real_estate,46.0,none,rent,2,skilled_official,1,no,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,radio_tv,1516.0,above_1000,below_4y,4,female:divorced_or_married,none,1,real_estate,43.0,none,own,2,unskilled_resident,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,1473.0,below_100,below_1y,3,male:married_or_widowed,none,4,real_estate,39.0,none,own,1,skilled_official,1,yes,yes,good
below_200,18,risky_acc_or_curr_loan_other,business,1887.0,unknown_no_saving_acc,below_4y,4,male:married_or_widowed,none,4,real_estate,28.0,bank,own,2,skilled_official,1,no,yes,good
no_cheking_acc,24,delay_in_past,business,8648.0,below_100,below_1y,2,male:single,none,2,car_or_other,27.0,bank,own,2,skilled_official,1,yes,yes,bad
no_cheking_acc,14,delay_in_past,car_new,802.0,below_100,below_4y,4,male:single,none,2,car_or_other,27.0,none,own,2,unskilled_resident,1,no,yes,good
below_200,18,delay_in_past,car_new,2899.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,car_or_other,43.0,none,own,1,skilled_official,2,no,yes,good
below_200,24,curr_loans_paid_duly,radio_tv,2039.0,below_100,below_1y,1,male:married_or_widowed,none,1,life_insurance_or_aggreements,22.0,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_used,2197.0,unknown_no_saving_acc,below_7y,4,male:single,none,4,car_or_other,43.0,none,own,2,skilled_official,2,yes,yes,good
below_0,15,curr_loans_paid_duly,radio_tv,1053.0,below_100,below_1y,4,male:married_or_widowed,none,2,real_estate,27.0,none,own,1,skilled_official,1,no,no,good
no_cheking_acc,24,curr_loans_paid_duly,radio_tv,3235.0,below_1000,above_7y,3,male:divorced,none,2,car_or_other,26.0,none,own,1,management_or_self_emp,1,yes,yes,good
above:200,12,risky_acc_or_curr_loan_other,car_new,939.0,below_1000,below_7y,4,male:married_or_widowed,none,2,real_estate,28.0,none,own,3,skilled_official,1,yes,yes,bad
below_200,24,curr_loans_paid_duly,radio_tv,1967.0,below_100,above_7y,4,female:divorced_or_married,none,4,car_or_other,20.0,none,own,1,skilled_official,1,yes,yes,good
no_cheking_acc,33,risky_acc_or_curr_loan_other,,,below_100,below_7y,3,male:single,none,2,car_or_other,,none,own,2,management_or_self_emp,1,yes,yes,good
no_cheking_acc,12,risky_acc_or_curr_loan_other,business,2292.0,below_100,unemployed,4,male:single,none,2,car_or_other,42.0,store,own,2,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,10,curr_loans_paid_duly,car_new,1597.0,below_1000,below_4y,3,male:single,none,2,unknown_or_no_property,40.0,none,rent,1,unskilled_resident,2,no,no,good
below_0,24,curr_loans_paid_duly,car_new,1381.0,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,35.0,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_used,5842.0,below_100,above_7y,2,male:single,none,2,life_insurance_or_aggreements,35.0,none,own,2,skilled_official,2,yes,yes,good
below_0,12,curr_loans_paid_duly,car_new,2579.0,below_100,below_1y,4,male:single,none,1,real_estate,33.0,none,own,1,unskilled_resident,2,no,yes,bad
below_0,18,delay_in_past,education,8471.0,unknown_no_saving_acc,below_4y,1,female:divorced_or_married,none,2,car_or_other,23.0,none,rent,2,skilled_official,1,yes,yes,good
no_cheking_acc,21,curr_loans_paid_duly,car_new,2782.0,below_1000,below_7y,1,female:divorced_or_married,none,2,car_or_other,31.0,bank,own,1,management_or_self_emp,1,no,yes,good
below_200,18,curr_loans_paid_duly,car_new,1042.0,unknown_no_saving_acc,below_4y,4,female:divorced_or_married,none,2,life_insurance_or_aggreements,33.0,none,own,1,skilled_official,1,no,yes,bad
no_cheking_acc,15,curr_loans_paid_duly,car_new,3186.0,above_1000,below_7y,2,female:divorced_or_married,none,3,car_or_other,20.0,none,rent,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,car_used,2028.0,unknown_no_saving_acc,below_4y,4,male:single,none,2,car_or_other,30.0,none,own,1,skilled_official,1,no,yes,good
below_200,12,risky_acc_or_curr_loan_other,car_new,958.0,below_100,below_7y,2,male:single,none,3,real_estate,47.0,none,own,2,unskilled_resident,2,no,yes,good
no_cheking_acc,21,delay_in_past,furniture_equipment,1591.0,below_500,below_7y,4,male:single,none,3,real_estate,34.0,none,own,2,management_or_self_emp,1,no,yes,good
below_200,12,curr_loans_paid_duly,furniture_equipment,2762.0,unknown_no_saving_acc,above_7y,1,female:divorced_or_married,none,2,life_insurance_or_aggreements,25.0,bank,own,1,skilled_official,1,yes,yes,bad
below_200,18,curr_loans_paid_duly,car_used,2779.0,below_100,below_4y,1,male:married_or_widowed,none,3,car_or_other,21.0,none,rent,1,skilled_official,1,yes,yes,good
no_cheking_acc,28,risky_acc_or_curr_loan_other,radio_tv,2743.0,below_100,above_7y,4,male:single,none,2,car_or_other,29.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,risky_acc_or_curr_loan_other,radio_tv,1149.0,above_1000,below_4y,4,male:single,none,3,real_estate,46.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,9,curr_loans_paid_duly,furniture_equipment,1313.0,below_100,above_7y,1,male:single,none,4,car_or_other,20.0,none,own,1,skilled_official,1,no,yes,good
below_0,18,risky_acc_or_curr_loan_other,repairs,1190.0,below_100,unemployed,2,female:divorced_or_married,none,4,unknown_or_no_property,55.0,none,for_free,3,unemployed_non_resident,2,no,yes,bad
no_cheking_acc,5,curr_loans_paid_duly,business,3448.0,below_100,below_7y,1,male:single,none,4,real_estate,74.0,none,own,1,unskilled_resident,1,no,yes,good
below_200,24,curr_loans_paid_duly,others,11328.0,below_100,below_4y,2,male:single,co_applicant,3,car_or_other,29.0,bank,own,2,management_or_self_emp,1,yes,yes,bad
below_0,6,risky_acc_or_curr_loan_other,furniture_equipment,1872.0,below_100,unemployed,4,male:single,none,4,unknown_or_no_property,36.0,none,for_free,3,management_or_self_emp,1,yes,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,repairs,2058.0,below_100,below_4y,4,male:divorced,none,2,real_estate,33.0,none,own,2,skilled_official,1,yes,yes,good
below_0,9,curr_loans_paid_duly,furniture_equipment,2136.0,below_100,below_4y,3,male:single,none,2,real_estate,25.0,none,own,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,radio_tv,1484.0,unknown_no_saving_acc,below_4y,2,male:married_or_widowed,none,1,real_estate,25.0,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,6,curr_loans_paid_duly,repairs,660.0,below_1000,below_7y,2,male:married_or_widowed,none,4,real_estate,23.0,none,rent,1,unskilled_resident,1,no,yes,good
no_cheking_acc,24,risky_acc_or_curr_loan_other,car_new,1287.0,above_1000,above_7y,4,female:divorced_or_married,none,4,real_estate,37.0,none,own,2,skilled_official,1,yes,yes,good
below_0,42,risky_acc_or_curr_loan_other,repairs,3394.0,below_100,unemployed,4,male:single,co_applicant,4,car_or_other,65.0,none,own,2,unemployed_non_resident,1,no,yes,good
above:200,12,paid_duly_this_bank,business,609.0,below_100,below_1y,4,female:divorced_or_married,none,1,real_estate,26.0,none,own,1,unemployed_non_resident,1,no,yes,bad
no_cheking_acc,12,curr_loans_paid_duly,car_new,1884.0,below_100,above_7y,4,male:single,none,4,car_or_other,39.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,12,curr_loans_paid_duly,furniture_equipment,1620.0,below_100,below_4y,2,female:divorced_or_married,co_applicant,3,life_insurance_or_aggreements,30.0,none,own,1,skilled_official,1,no,yes,good
below_200,20,delay_in_past,others,2629.0,below_100,below_4y,2,male:single,none,3,car_or_other,29.0,bank,own,2,skilled_official,1,yes,yes,good
no_cheking_acc,12,curr_loans_paid_duly,education,719.0,below_100,above_7y,4,male:single,none,4,car_or_other,41.0,bank,own,1,unskilled_resident,2,no,yes,bad
below_200,48,risky_acc_or_curr_loan_other,furniture_equipment,5096.0,below_100,below_4y,2,female:divorced_or_married,none,3,car_or_other,30.0,none,own,1,management_or_self_emp,1,yes,yes,bad
no_cheking_acc,9,risky_acc_or_curr_loan_other,education,1244.0,unknown_no_saving_acc,above_7y,4,female:divorced_or_married,none,4,life_insurance_or_aggreements,41.0,none,rent,2,unskilled_resident,1,no,yes,good
below_0,36,curr_loans_paid_duly,car_new,1842.0,below_100,below_1y,4,female:divorced_or_married,none,4,car_or_other,34.0,none,own,1,skilled_official,1,yes,yes,bad
below_200,7,curr_loans_paid_duly,radio_tv,2576.0,below_100,below_4y,2,male:single,guarantor,2,real_estate,35.0,none,own,1,skilled_official,1,no,yes,good
above:200,12,curr_loans_paid_duly,furniture_equipment,1424.0,unknown_no_saving_acc,above_7y,3,female:divorced_or_married,none,4,real_estate,55.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_200,15,delay_in_past,repairs,1512.0,above_1000,below_4y,3,male:married_or_widowed,none,3,life_insurance_or_aggreements,61.0,store,own,2,skilled_official,1,no,yes,bad
no_cheking_acc,36,risky_acc_or_curr_loan_other,car_used,11054.0,unknown_no_saving_acc,below_4y,4,male:single,none,2,car_or_other,30.0,none,own,1,management_or_self_emp,1,yes,yes,good
no_cheking_acc,6,curr_loans_paid_duly,radio_tv,518.0,below_100,below_4y,3,female:divorced_or_married,none,1,real_estate,29.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,12,no_loan_or_paid_duly_other,furniture_equipment,2759.0,below_100,above_7y,2,male:single,none,4,life_insurance_or_aggreements,34.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,24,curr_loans_paid_duly,car_used,2670.0,below_100,above_7y,4,male:single,none,4,car_or_other,35.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,24,curr_loans_paid_duly,car_new,4817.0,below_100,below_7y,2,male:single,co_applicant,3,life_insurance_or_aggreements,31.0,none,own,1,skilled_official,1,yes,yes,bad
no_cheking_acc,24,curr_loans_paid_duly,car_used,2679.0,below_100,below_1y,4,female:divorced_or_married,none,1,unknown_or_no_property,29.0,none,own,1,management_or_self_emp,1,yes,yes,good
below_0,11,risky_acc_or_curr_loan_other,car_new,3905.0,below_100,below_4y,2,male:single,none,2,real_estate,36.0,none,rent,2,skilled_official,2,no,yes,good
below_0,12,curr_loans_paid_duly,car_used,3386.0,below_100,above_7y,3,male:single,none,4,unknown_or_no_property,35.0,none,for_free,1,skilled_official,1,yes,yes,bad
below_0,6,curr_loans_paid_duly,domestic_applience,343.0,below_100,below_1y,4,female:divorced_or_married,none,1,real_estate,27.0,none,own,1,skilled_official,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,radio_tv,4594.0,below_100,below_1y,3,male:single,none,2,car_or_other,32.0,none,own,1,skilled_official,1,yes,yes,good
below_0,36,curr_loans_paid_duly,furniture_equipment,3620.0,below_100,below_4y,1,male:single,guarantor,2,life_insurance_or_aggreements,37.0,none,own,1,skilled_official,2,no,yes,good
below_0,15,curr_loans_paid_duly,car_new,1721.0,below_100,below_1y,2,male:single,none,3,real_estate,36.0,none,own,1,skilled_official,1,no,yes,good
below_200,12,curr_loans_paid_duly,furniture_equipment,3017.0,below_100,below_1y,3,female:divorced_or_married,none,1,real_estate,34.0,none,rent,1,management_or_self_emp,1,no,yes,good
below_200,12,curr_loans_paid_duly,retraining,754.0,unknown_no_saving_acc,above_7y,4,male:single,none,4,life_insurance_or_aggreements,38.0,none,own,2,skilled_official,1,no,yes,good
no_cheking_acc,18,curr_loans_paid_duly,business,1950.0,below_100,below_7y,4,male:single,none,1,car_or_other,34.0,store,own,2,skilled_official,1,yes,yes,good
below_0,24,curr_loans_paid_duly,car_used,2924.0,below_100,below_4y,3,male:single,guarantor,4,unknown_or_no_property,63.0,bank,own,1,skilled_official,2,yes,yes,good
below_0,24,delay_in_past,radio_tv,1659.0,below_100,below_1y,4,female:divorced_or_married,none,2,car_or_other,29.0,none,rent,1,unskilled_resident,1,yes,yes,bad
